GroupID_z8,SubhaloID_z8,M200c_z8,logM200c_z8,GroupID_z0,SubhaloID_z0,M200c_z0,logM200c_z0,MstarCentral_z8,logMstarCentral_z8,SFRCentral_z8,logSFRCentral_z8,Ngal_R1,MstarTot_R1,Nhalo_R1,MhaloTot_R1,deltaGal_R1,Ngal_R2,MstarTot_R2,Nhalo_R2,MhaloTot_R2,deltaGal_R2,Ngal_R3,MstarTot_R3,Nhalo_R3,MhaloTot_R3,deltaGal_R3,Ngal_R5,MstarTot_R5,Nhalo_R5,MhaloTot_R5,deltaGal_R5,Ngal_R8,MstarTot_R8,Nhalo_R8,MhaloTot_R8,deltaGal_R8,Ngal_R10,MstarTot_R10,Nhalo_R10,MhaloTot_R10,deltaGal_R10,Ngal_R15,MstarTot_R15,Nhalo_R15,MhaloTot_R15,deltaGal_R15,Ngal_R20,MstarTot_R20,Nhalo_R20,MhaloTot_R20,deltaGal_R20
3536,15152,80894120000.0,10.907917022705078,24,94756,367364893835264.0,14.565097651855222,248757194.5769758,8.395775650301765,2.2296018600463867,0.3484220600125216,1,865807069.9071194,9,246706022021.69092,794.1734571971102,1,865807069.9071194,22,365144536361.1115,98.39668214963878,1,865807069.9071194,42,511210139676.95935,28.450868785078157,2,987330119.9941745,76,848785760323.8401,11.722775315153765,2,987330119.9941745,192,1570105527816.0725,2.106146317176212,6,1568710127.6149817,329,2671699252299.654,3.7710407431826614,17,5421684971.032485,874,7790450161586.371,3.00531815477063,21,5926811306.786582,1562,12916733819913.236,1.0873303251424145
3541,15169,80334970000.0,10.90490436553955,4501,1162069,8083361759232.0,12.907592015458524,361768940.72378355,8.558431278247143,2.9427525997161865,0.4689013080116196,0,0.0,0,0.0,-1.0,0,0.0,0,0.0,-1.0,0,0.0,6,23014940913.18039,-1.0,0,0.0,24,139864381256.447,-1.0,1,123033321.48979363,49,323789759674.0779,0.5530731585881059,1,123033321.48979363,90,600198558431.3376,-0.2048265428028897,2,1725038155.530595,247,1843168658864.5798,-0.5287860994387494,9,3575607980.286649,845,6741418064318.117,-0.10542986065325088
3542,15170,66391896000.0,10.822114944458008,164,298403,162742719741952.0,14.211501569611247,294867230.96806425,8.469626511444655,1.8161113262176514,0.25938153538780523,0,0.0,6,37183766348.15713,-1.0,0,0.0,13,75919237642.25723,-1.0,0,0.0,24,138496734248.103,-1.0,0,0.0,69,495150076857.2806,-1.0,2,1635158240.381581,195,1660987950370.9084,2.106146317176212,4,1930218678.8509896,308,2529701447333.776,2.180693828788441,12,3187706621.689873,691,5516030517103.471,1.8272834033675034,20,4423470688.68628,1163,9262179605088.682,0.9879336429927756
3543,15175,68830430000.0,10.837780952453612,142,275990,146151143636992.0,14.164802218073827,172818163.73154375,8.237589386255245,1.5979313850402832,0.2038298272623345,0,0.0,0,0.0,-1.0,0,0.0,5,35424928442.36964,-1.0,0,0.0,13,81746438795.88599,-1.0,0,0.0,65,532455187800.1509,-1.0,1,123301238.27472915,172,1402186957834.9539,0.5530731585881059,2,562844165.5384182,293,2286764186129.725,0.5903469143942206,8,1779203211.043414,751,6090297358804.022,0.8848556022450023,11,2161001045.271152,1262,9619819434485.613,0.09336350364602675
3544,15179,81011560000.0,10.908547401428224,1907,887620,22051536502784.0,13.343438855546813,236601056.4898262,8.37401667954245,2.264084577560425,0.3550844230737973,0,0.0,3,28471869988.74697,-1.0,0,0.0,12,79725684275.27377,-1.0,1,111367949.42897226,19,162328707765.3292,28.450868785078157,1,111367949.42897226,41,291369904678.48096,5.361387657576882,1,111367949.42897226,93,630376821673.6521,0.5530731585881059,3,838897855.589972,139,1194889979628.9229,1.3855203715913307,7,2118906680.9927921,393,3172892590328.6235,0.649248651964377,12,3141521614.7939224,998,7861735202550.254,0.19276018579566534
3546,15186,64515404000.0,10.809663772583008,157,291274,111486940741632.0,14.047223998361677,92972170.06770636,7.968352967964767,1.1128437519073486,0.04682427302469057,0,0.0,10,64762156640.3887,-1.0,0,0.0,31,198804928968.18292,-1.0,1,136535780.2607227,52,353566093459.9586,28.450868785078157,1,136535780.2607227,135,1132219860229.5847,5.361387657576882,1,136535780.2607227,212,1716198837304.8406,0.5530731585881059,1,136535780.2607227,297,2372260014893.6313,-0.2048265428028897,2,267886689.4953646,601,4552230684365.498,-0.5287860994387494,8,1157179751.4502053,1355,10096447267669.973,-0.2048265428028897
3551,15209,80525010000.0,10.905930519104004,926,674125,43106812559360.0,13.634545911068706,258340880.57833925,8.412193135576251,2.205817937850952,0.34376650540987497,0,0.0,3,23751216878.713604,-1.0,0,0.0,6,39676829605.00117,-1.0,0,0.0,30,230643778141.88165,-1.0,0,0.0,62,491947491312.57605,-1.0,4,645187338.316444,153,1269134403744.5232,5.212292634352424,5,818363842.6382561,207,1671401397876.4128,2.9758672859855513,10,1619820633.437347,645,5190034771180.27,1.3560695028062528,20,2887075467.7539454,1422,11114074943346.857,0.9879336429927756
3555,15222,63126307000.0,10.800210952758787,617,567755,34264479432704.0,13.534844138131485,229755753.07547465,8.361266394911906,1.7701401710510254,0.2482529333555312,0,0.0,2,31936297136.525826,-1.0,0,0.0,11,114808057151.36307,-1.0,1,795641166.6422422,32,409172325754.4331,28.450868785078157,1,795641166.6422422,93,813070836234.733,5.361387657576882,2,950116015.242587,172,1377101823278.3992,2.106146317176212,2,950116015.242587,262,2028872555323.6086,0.5903469143942206,7,2369475039.5058217,642,5120394835350.33,0.649248651964377,21,5446170897.484003,1455,11637933068538.365,1.0873303251424145
3556,15224,69695560000.0,10.843205451965332,131,263795,185050360446976.0,14.267289935364555,166822709.3521388,8.222255170252579,1.3556063175201416,0.13245383518053536,0,0.0,2,18115807572.120686,-1.0,0,0.0,6,43146627902.06952,-1.0,1,135772739.17877465,29,296499897349.9965,28.450868785078157,4,816487531.49199,129,1545635612798.6465,24.44555063030753,5,1447735387.850624,253,2595228042122.466,6.765365792940529,7,1823641843.752837,362,3611679605706.3086,4.566214200379772,10,2359129240.4454474,624,5516962885223.097,1.3560695028062528,21,4273496613.8479524,1222,10495832358748.988,1.0873303251424145
3558,15230,77149880000.0,10.887335777282717,750,617636,54375057719296.0,13.735399730967906,292108514.367355,8.465544215956323,1.9242568016052246,0.28448866635448183,1,396643602.7635823,4,185339455059.71716,794.1734571971102,1,396643602.7635823,11,272199735023.43546,98.39668214963878,1,396643602.7635823,30,395553504510.86505,28.450868785078157,2,580111620.2410464,80,884640613003.822,11.722775315153765,2,580111620.2410464,159,1474742810696.9524,2.106146317176212,2,580111620.2410464,211,1807980706179.9897,0.5903469143942206,4,948821148.2750093,457,3584187703962.2026,-0.05757219887749887,13,3262631344.0873446,1183,9539740396911.574,0.29215686794530416
3561,15239,78233540000.0,10.893393516540527,21,86933,382146090893312.0,14.582229421392803,229565776.46880153,8.360907144185056,2.3481557369232178,0.37091180921880795,2,317722689.8608251,12,280268717769.4685,1589.3469143942204,3,494958366.51128125,26,535507747644.44464,297.19004644891635,7,1352256579.7090106,63,1050241059448.503,205.1560814955471,12,2584026140.3899083,172,2283886994958.6626,75.33665189092258,24,6174417945.399885,420,4827682152148.51,36.27375580611454,26,6565084351.776077,554,5849459619077.924,19.674509887124866,30,7195276303.636419,927,8756624502279.715,6.068208508418758,33,7695603729.667021,1437,12606940684432.56,2.28009051093808
3564,15253,86482370000.0,10.936927795410156,5070,1200789,7612696887296.0,12.881538537951007,278921789.6224969,8.445482443069098,2.2407140731811523,0.3505802182685155,0,0.0,3,27832041316.09295,-1.0,0,0.0,7,55688321766.40423,-1.0,0,0.0,13,86558083138.84741,-1.0,0,0.0,17,104939438466.44574,-1.0,0,0.0,32,174429887536.7075,-1.0,0,0.0,77,422656728581.12634,-1.0,0,0.0,343,2139414263301.3108,-1.0,0,0.0,861,5783074852909.5625,-1.0
3565,15255,72628950000.0,10.861109733581545,2886,1018601,10775970185216.0,13.032456381117482,207972332.53163084,8.31800556271245,1.2184556722640991,0.08616601814627327,0,0.0,1,5880525709.07845,-1.0,0,0.0,11,75462097117.84946,-1.0,0,0.0,15,103890483608.84277,-1.0,0,0.0,38,243399057956.3712,-1.0,0,0.0,117,778804729566.9767,-1.0,0,0.0,198,1348885258971.5361,-1.0,5,973136957.8107148,416,2958066282606.349,0.1780347514031264,11,1859066252.8323252,844,6318053177079.157,0.09336350364602675
3567,15264,75874170000.0,10.880094528198242,91,215609,164138567335936.0,14.21521063841577,166366245.80327833,8.221065216495619,2.360616445541382,0.3732093644413071,0,0.0,5,52009319217.28881,-1.0,0,0.0,15,152945394207.32117,-1.0,0,0.0,18,169731809663.88522,-1.0,0,0.0,30,228453877843.65466,-1.0,1,125635346.57318823,79,602909652909.4528,0.5530731585881059,1,125635346.57318823,157,1233727339097.5227,-0.2048265428028897,10,1813171174.0505388,521,4478490182589.315,1.3560695028062528,13,2632451229.675139,1029,8389421579256.714,0.29215686794530416
3571,15285,66003560000.0,10.819567680358888,487,509823,68941133119488.0,13.838478417213745,51171356.63008951,7.709026930928572,1.0649625062942505,0.027741929272278726,0,0.0,9,82654996954.09601,-1.0,1,233471653.15665781,17,194662041216.42874,98.39668214963878,2,364816719.2839154,32,346592251032.1246,57.901737570156314,3,496645842.1753753,68,689059719421.3236,18.084162972730645,3,496645842.1753753,148,1303305463925.343,3.659219475764318,3,496645842.1753753,224,1828605239286.4429,1.3855203715913307,5,766465637.8207812,477,3597875923613.4453,0.1780347514031264,8,1139174580.380457,987,7125739519192.062,-0.2048265428028897
3573,15293,78226530000.0,10.893354415893556,863,654926,45554587402240.0,13.65853211749262,236015728.36328825,8.372940945825091,2.6560282707214355,0.42439617531844487,0,0.0,4,42511190606.45879,-1.0,0,0.0,6,90947713574.23126,-1.0,0,0.0,15,162973383384.92365,-1.0,0,0.0,70,587328504259.5505,-1.0,2,264737735.81231278,164,1209808901669.46,2.106146317176212,4,703179766.6508504,262,2011742888077.332,2.180693828788441,5,870971758.1528707,533,3772205801129.0913,0.1780347514031264,5,870971758.1528707,944,6370006663136.892,-0.5030165892518061
3574,15295,70077280000.0,10.845577239990234,1970,897795,11167593398272.0,13.047959593307256,221546888.373438,8.345465654743458,1.5051947832107544,0.17788113906488237,0,0.0,4,27607280814.897568,-1.0,0,0.0,7,39385911599.703514,-1.0,0,0.0,9,48952901437.28467,-1.0,1,125484704.39057735,23,159044121178.96967,5.361387657576882,2,228497333.34948683,103,674500598390.4396,2.106146317176212,3,411522305.8023423,183,1264005294055.8997,1.3855203715913307,3,411522305.8023423,334,2308952686733.506,-0.29317914915812415,11,2715064443.3794913,859,6485574987915.227,0.09336350364602675
3577,15306,72986305000.0,10.863241195678713,419,476872,79921825185792.0,13.902665393374416,78627602.6605539,7.895575034318625,1.8446214199066162,0.266142621875664,0,0.0,5,41578549936.80532,-1.0,1,111094347.64426403,25,301524391384.0853,98.39668214963878,1,111094347.64426403,54,555746182733.3466,28.450868785078157,4,647827474.2084721,126,1214227094423.6055,24.44555063030753,7,1121834629.9007998,207,2023179658639.3857,9.871512110116742,8,1386148953.5293152,262,2429515106429.171,5.361387657576882,10,1802385663.9738874,656,5397619369954.253,1.3560695028062528,19,3550450227.0965757,1334,10487578008549.387,0.888536960843137
3579,15311,71475850000.0,10.854159355163574,3101,1042147,9830096961536.0,12.992557801621796,135331921.4092161,8.131400247867003,2.2655093669891357,0.355357518242837,0,0.0,6,58197049500.493835,-1.0,0,0.0,11,97172425530.25035,-1.0,0,0.0,13,104317134826.4163,-1.0,0,0.0,26,184448163682.53387,-1.0,0,0.0,70,426224263449.2812,-1.0,0,0.0,124,799178324611.2003,-1.0,4,663847356.7421154,331,2427086477825.9062,-0.05757219887749887,8,1328002549.0039668,677,5099592029889.989,-0.2048265428028897
3581,15316,79844450000.0,10.902244567871094,161,295358,170170278477824.0,14.230883709566198,164369580.39338377,8.215821446478394,1.7779039144515991,0.25015249077620977,0,0.0,4,73194375318.30817,-1.0,0,0.0,11,116230155871.19392,-1.0,0,0.0,17,159974841239.84866,-1.0,0,0.0,51,410364798548.1603,-1.0,3,573365333.4370046,183,1429293571732.408,3.659219475764318,8,4184558428.8789415,335,3217677159632.486,5.361387657576882,12,5135232020.925114,764,6555821881432.924,1.8272834033675034,23,8678420351.67357,1589,13254500761878.945,1.286123689441692
3584,15330,72319750000.0,10.859256744384766,366,446771,40676657987584.0,13.60934526388754,253523795.3537574,8.404018727794961,1.4657527208328247,0.16635690250731314,0,0.0,8,108335017366.0461,-1.0,1,159128698.0273416,12,178156484711.44122,98.39668214963878,1,159128698.0273416,16,204857700793.90573,28.450868785078157,1,159128698.0273416,27,274483893195.3305,5.361387657576882,2,3397473509.9840984,118,1162306903464.132,2.106146317176212,5,9750775390.13662,220,2328997397267.927,2.9758672859855513,9,10343531178.542038,658,5663870813301.396,1.1204625525256273,35,21026607258.84753,1646,15048908018365.465,2.4788838752373574
3585,15334,69762260000.0,10.843620300292969,2857,1015345,16313183371264.0,13.212538717979074,148978945.5310764,8.173124896024559,1.4690042734146118,0.16731859727721493,0,0.0,1,4038830175.8418436,-1.0,0,0.0,4,17967004497.24763,-1.0,0,0.0,8,47715614512.1448,-1.0,0,0.0,30,152528357252.38623,-1.0,0,0.0,85,557426112237.3553,-1.0,0,0.0,117,765554186980.7039,-1.0,2,701831851.1424671,338,2475067483910.7065,-0.5287860994387494,6,1644127767.677148,868,6250048055694.915,-0.40361990710216733
3588,15345,83913600000.0,10.923832893371582,219,347380,66468171481088.0,13.822613731631124,153666052.5504558,8.186577935044294,2.071805953979492,0.3165586474578557,0,0.0,2,25412917647.489872,-1.0,0,0.0,12,109200464665.52019,-1.0,1,174028223.15112165,17,172949126768.43597,28.450868785078157,1,174028223.15112165,42,337557718575.7224,5.361387657576882,2,535617168.67049325,129,1028514553575.2737,2.106146317176212,5,1076963504.1312795,246,1999311407371.9277,2.9758672859855513,11,3402711154.5812254,616,5459018493115.751,1.5916764530868779,22,5201124048.5990715,1359,11416285529464.32,1.1867270072920535
3589,15348,83702870000.0,10.922740936279297,133,265569,198890708008960.0,14.29861449375943,234119069.4548368,8.369436789269955,1.9649369716644287,0.2935695901506808,1,122772388.93674333,4,92662657507.40846,794.1734571971102,2,621046299.5597245,24,411523053885.06946,197.79336429927756,3,1576592390.1112127,56,985976196616.5277,87.35260635523447,4,1850813956.6568136,143,1735862883224.1558,24.44555063030753,7,3030930049.3544664,272,2996863452274.9595,9.871512110116742,12,4388144003.859234,395,4185036754613.4336,8.542081486365323,14,4975777916.810419,691,6326309829545.577,2.298497303928754,24,6928703694.620559,1385,11774982554452.535,1.3855203715913307
3593,15362,87544560000.0,10.94222927093506,6267,1269581,6263794565120.0,12.796837505643463,221539312.9565704,8.345450804532668,2.3923556804656982,0.3790072446163549,0,0.0,4,33095105272.63886,-1.0,0,0.0,8,73315388409.47969,-1.0,0,0.0,18,131020508871.55156,-1.0,0,0.0,36,263396302551.0224,-1.0,0,0.0,99,734458217666.2527,-1.0,1,114867462.05810533,151,1128259994769.3289,-0.2048265428028897,4,674745955.0065068,403,3039986627896.274,-0.05757219887749887,4,674745955.0065068,949,6822879308219.286,-0.6024132714014448
3594,15363,79226910000.0,10.898873329162598,243,366250,117173376778240.0,14.068828945882146,117686300.79667689,8.070725911996625,1.4102222919464111,0.1495954280434511,1,500035366.90080416,9,213313560711.799,794.1734571971102,1,500035366.90080416,20,355686660463.3517,98.39668214963878,3,765429654.8815473,40,727855999727.7448,87.35260635523447,3,765429654.8815473,63,897844078347.5756,18.084162972730645,3,765429654.8815473,103,1144775597569.4407,3.659219475764318,3,765429654.8815473,161,1512439180949.743,1.3855203715913307,6,1103478432.4363794,460,3608116348707.677,0.4136417016837517,14,2779986810.820149,925,7449675637129.883,0.39155355009494297
3595,15366,85366374000.0,10.931286811828612,706,602104,29493269889024.0,13.469722925011428,264247395.9891114,8.422010716270355,2.8683435916900635,0.4577825562768234,0,0.0,10,111601691982.33572,-1.0,0,0.0,23,275810726332.3196,-1.0,0,0.0,29,306738053613.75507,-1.0,0,0.0,62,498063471646.7272,-1.0,0,0.0,145,1004977551337.5726,-1.0,0,0.0,181,1210916255924.39,-1.0,4,544496004.0652122,415,3029279780178.4644,-0.05757219887749887,7,1195584544.0018308,795,5766348499647.46,-0.3042232249525285
3597,15370,80353850000.0,10.905006408691406,1,11760,1307340129173504.0,15.116388592175756,169852394.90211132,8.230071674758824,2.4715662002563477,0.39314792818474725,0,0.0,10,72108225851.30954,-1.0,0,0.0,15,108691221551.27286,-1.0,0,0.0,19,136401059487.10039,-1.0,0,0.0,35,235708384324.49982,-1.0,0,0.0,105,783325449525.342,-1.0,0,0.0,250,1793848343054.9468,-1.0,6,1117548600.6465218,771,5858581252715.069,0.4136417016837517,20,3956471700.996715,1716,13821906964441.713,0.9879336429927756
3598,15373,79587975000.0,10.90084743499756,24459,1716058,2153177284608.0,12.333079789487773,191325127.11496666,8.281772010543554,1.6181929111480713,0.2092985938158224,0,0.0,4,17824101173.529274,-1.0,0,0.0,4,17824101173.529274,-1.0,0,0.0,5,22137543427.96882,-1.0,0,0.0,7,31604769837.3741,-1.0,0,0.0,21,117517490592.15631,-1.0,0,0.0,73,430970361160.9575,-1.0,3,404891554.4168978,268,1783273796046.9097,-0.29317914915812415,4,523769450.41381824,635,4218327101833.669,-0.6024132714014448
3599,15375,82925210000.0,10.918686866760254,1067,714101,35132205432832.0,13.545705413590635,283151621.932226,8.452019053669412,2.647392749786377,0.42298239029065765,0,0.0,6,82253928043.02083,-1.0,0,0.0,11,109110480921.79007,-1.0,0,0.0,19,173636667753.76526,-1.0,0,0.0,40,316037025147.5656,-1.0,2,230817266.956856,103,841477387487.1318,2.106146317176212,2,230817266.956856,140,1053058299512.8947,0.5903469143942206,9,1234582130.1089578,397,3354708148220.9834,1.1204625525256273,12,1606998986.041859,905,6861604457148.629,0.19276018579566534
3601,15380,71439426000.0,10.853938102722168,2717,999267,14828693356544.0,13.171102884471168,235907610.25394702,8.372741951220416,1.7745431661605835,0.24933123512677116,0,0.0,4,22689266070.384773,-1.0,0,0.0,5,46047870567.98741,-1.0,0,0.0,10,75707759060.33739,-1.0,0,0.0,28,201441223092.72256,-1.0,1,143942434.43860465,57,433037527497.2716,0.5530731585881059,1,143942434.43860465,72,528617145601.9647,-0.2048265428028897,1,143942434.43860465,190,1277747836072.8533,-0.7643930497193747,3,1530682552.327598,664,4697037623287.263,-0.7018099535510837
3603,15387,71668840000.0,10.85533046722412,3032,1034751,11478355673088.0,13.059879677848322,111078028.18905191,8.04562816173167,1.0935372114181519,0.039230531037667146,0,0.0,3,55042664174.805504,-1.0,0,0.0,7,111239573967.50258,-1.0,0,0.0,10,123691191478.29227,-1.0,0,0.0,18,189597718802.60217,-1.0,0,0.0,76,605798136318.6133,-1.0,0,0.0,116,861449828709.6188,-1.0,0,0.0,292,1964695394426.312,-1.0,6,1572729106.239066,746,5690160235772.276,-0.40361990710216733
3607,15404,68680970000.0,10.836836814880373,405,469716,77950888181760.0,13.891821067956416,306391873.50609607,8.486277242232553,1.7611794471740723,0.24605013162955083,0,0.0,8,93837063248.1216,-1.0,2,561693142.1261535,29,448187783796.03326,197.79336429927756,2,561693142.1261535,55,583194701728.618,57.901737570156314,3,714691513.1071727,124,1084888938529.5328,18.084162972730645,3,714691513.1071727,182,1470697802720.536,3.659219475764318,3,714691513.1071727,238,1810535559321.2815,1.3855203715913307,5,988688099.3957466,604,4481969276404.081,0.1780347514031264,14,3471630516.813714,1220,9569883198513.896,0.39155355009494297
