GroupID_z8,SubhaloID_z8,M200c_z8,logM200c_z8,SubhaloID_z0,GroupID_z0,M200c_z0,logM200c_z0,TrackingStatus
3275,14286,91316390000.0,10.960549354553223,802040,1440,24354393948160.0,13.386577326753418,success
3277,14293,88496680000.0,10.946927070617676,601198,703,55955853148160.0,13.747845521731092,success
3278,14296,80953500000.0,10.908235549926758,1213529,5275,7800161828864.0,12.892103613030683,success
3279,14297,79361990000.0,10.899612426757812,803486,1447,26775438491648.0,13.427736591845397,success
3280,14298,74646800000.0,10.873011589050293,539633,550,57694941609984.0,13.76113773816142,success
3281,14302,83731260000.0,10.922887802124023,888897,1915,22627049537536.0,13.354627927657518,success
3283,14308,71236590000.0,10.852703094482422,171961,62,174374598475776.0,14.241483220589254,success
3288,14334,77166854000.0,10.887431144714355,689002,976,37686224093184.0,13.576182626235944,success
3292,14352,67006000000.0,10.8261137008667,68210,14,437283203317760.0,14.640762795784122,success
3295,14362,63119230000.0,10.800162315368652,396773,285,131206410665984.0,14.117955054924138,success
3296,14364,70579410000.0,10.848678588867188,504131,475,74233073893376.0,13.870597444484936,success
3298,14371,79246880000.0,10.898982048034668,416322,315,87792570859520.0,13.943457766803315,success
3303,14393,78953600000.0,10.897372245788574,433067,342,63594288906240.0,13.80341811552461,success
3304,14395,78456180000.0,10.894627571105957,814876,1502,28631336222720.0,13.456841616991632,success
3305,14398,87695160000.0,10.942975997924805,853010,1703,11877530730496.0,13.074726162734061,success
3306,14399,73845620000.0,10.868325233459473,1628184,18760,2785708343296.0,12.444935644920797,success
3307,14402,89560390000.0,10.952116012573242,921212,2122,22075341275136.0,13.343907426304542,success
3309,14407,89768850000.0,10.953125953674316,583832,657,62052332732416.0,13.792758112567597,success
3311,14412,80909230000.0,10.907998085021973,697715,1007,44479826362368.0,13.648163083205013,success
3312,14416,84750115000.0,10.928140640258789,89303,22,360359567294464.0,14.556736056763258,success
3313,14419,74017595000.0,10.869335174560547,1912324,44061,1222272876544.0,12.087168174439737,success
3314,14421,75609160000.0,10.87857437133789,492124,450,82344773943296.0,13.91563604164045,success
3315,14424,82014270000.0,10.91388988494873,250516,119,170198598418432.0,14.230955979358162,success
3317,14429,66750226000.0,10.824453353881836,358221,233,146538932207616.0,14.165953022619735,success
3318,14432,67709473000.0,10.830649375915527,1062173,3299,11989840560128.0,13.078813407926456,success
3319,14435,82390220000.0,10.915875434875488,86933,21,382146090893312.0,14.582229421392805,success
3321,14444,74545940000.0,10.872424125671387,1758026,27753,1856401178624.0,12.268671835479452,success
3326,14464,85931150000.0,10.934150695800781,768066,1284,28726158950400.0,13.458277559226644,success
3327,14465,72617180000.0,10.861039161682129,260599,128,167641163497472.0,14.224380666351609,success
3329,14473,66429530000.0,10.82236099243164,17908,2,1033314370584576.0,15.014232469282954,success
3332,14485,72552020000.0,10.860650062561035,884161,1885,21734371622912.0,13.33714708852746,success
3333,14487,66965060000.0,10.825848579406738,465493,398,58272455327744.0,13.765463317606624,success
3334,14491,65910006000.0,10.818951606750488,322253,189,142160531816448.0,14.1527790394773,success
3335,14494,71749026000.0,10.855815887451172,182004,68,276792942264320.0,14.442155012176563,success
3336,14496,81861060000.0,10.913077354431152,930020,2185,16660467548160.0,13.22168718499014,success
3339,14510,85247460000.0,10.930681228637695,1073413,3416,7655254917120.0,12.883959657118572,success
3340,14511,89934275000.0,10.953925132751465,40,0,1535789976518656.0,15.186331828797393,success
3341,14512,86367960000.0,10.936352729797363,320319,187,118919146766336.0,14.075251784522125,success
3342,14514,93854960000.0,10.972456932067871,552189,579,68386394472448.0,13.834969707081505,success
3344,14518,81755955000.0,10.912519454956055,690606,982,37487003041792.0,13.573880721444795,success
3347,14529,75381910000.0,10.877266883850098,27878,4,841819696922624.0,14.925219083166255,success
3348,14531,80049420000.0,10.903358459472656,433067,342,63594288906240.0,13.80341811552461,success
3349,14535,79343485000.0,10.899511337280273,1905268,43145,1299542048768.0,12.113790336359132,success
3353,14551,67080823000.0,10.826598167419434,283213,149,134479007973376.0,14.128654496733633,success
3356,14567,87727260000.0,10.943134307861328,227137,100,179395750789120.0,14.253812152026397,success
3357,14568,67474670000.0,10.829140663146973,1223121,5435,8389620400128.0,12.923742311024254,success
3358,14570,73807630000.0,10.868101119995117,613911,739,56257197113344.0,13.75017809063523,success
3360,14576,89191870000.0,10.950325012207031,217958,93,235066697449472.0,14.371191105780005,success
3361,14577,86125760000.0,10.93513298034668,311727,178,91614747820032.0,13.961965390494417,success
3362,14578,73211840000.0,10.864581108093262,217963,93,235066697449472.0,14.371191105780005,success
3368,14605,64104215000.0,10.806886672973633,150271,50,338210588721152.0,14.529187200397084,success
3369,14607,89132280000.0,10.950035095214844,1318176,7278,5576633352192.0,12.74637209180118,success
3370,14609,66216686000.0,10.820967674255371,849377,1683,19006465507328.0,13.278901361821664,success
3374,14627,74736116000.0,10.873530387878418,124332,37,197666877210624.0,14.2959339012316,success
3375,14628,76452676000.0,10.883393287658691,42631,7,581220677189632.0,14.764341056124303,success
3377,14632,82705040000.0,10.917531967163086,278412,144,177805841137664.0,14.24994602396933,success
3378,14635,63698665000.0,10.804130554199219,782502,1349,31281700143104.0,13.495290348694184,success
3379,14637,80907076000.0,10.907986640930176,336600,206,115317153988608.0,14.061893915520757,success
3382,14645,79391015000.0,10.899771690368652,33175,5,733527398154240.0,14.865416339917514,success
3383,14648,78750160000.0,10.896251678466797,727657,1117,30655123554304.0,13.486503070874093,success
3386,14660,78429130000.0,10.894477844238281,1538779,14299,3036268199936.0,12.482340131059983,success
3387,14663,71123910000.0,10.852015495300293,518463,504,72348950593536.0,13.85943223614971,success
3388,14667,64178893000.0,10.807392120361328,827658,1567,28505767149568.0,13.454932733266515,success
3390,14674,83498205000.0,10.921677589416504,506584,480,72573740122112.0,13.860779505230354,success
3392,14679,77410890000.0,10.888802528381348,1360927,8304,2894213677056.0,12.461530591517166,success
3400,14712,89930375000.0,10.953907012939453,699855,1016,42347417042944.0,13.626826925925135,success
3401,14714,78031330000.0,10.892269134521484,971978,2495,9233530617856.0,12.965367793622502,success
3405,14725,87487130000.0,10.941944122314453,583832,657,62052332732416.0,13.792758112567597,success
3406,14726,65285730000.0,10.814818382263184,150265,50,338210588721152.0,14.529187200397084,success
3408,14732,72769044000.0,10.861947059631348,33174,5,733527398154240.0,14.865416339917514,success
3409,14734,73234910000.0,10.864718437194824,978655,2547,17656465850368.0,13.246903778783823,success
3411,14742,97218494000.0,10.987749099731445,298403,164,162742719741952.0,14.211501569611249,success
3413,14749,84870180000.0,10.928754806518555,850146,1687,24665395298304.0,13.39208808004533,success
3414,14750,78541220000.0,10.895097732543945,37567,6,459285179924480.0,14.662082431960792,success
3415,14754,71023860000.0,10.851404190063477,1422846,10056,5158881198080.0,12.712555526785428,success
3416,14758,65404215000.0,10.815606117248535,821256,1535,29114450837504.0,13.464108602773395,success
3417,14764,64274567000.0,10.808039665222168,137088,43,343380722712576.0,14.53577591035154,success
3422,14783,79809690000.0,10.902055740356445,578754,644,58801696800768.0,13.769389858398895,success
3423,14785,82746980000.0,10.917752265930176,89324,22,360359567294464.0,14.556736056763258,success
3429,14808,63896863000.0,10.805480003356934,61695,12,655181557530624.0,14.816361664125669,success
3432,14821,96713890000.0,10.985488891601562,575280,635,56298792026112.0,13.750499076520583,success
3433,14822,73304840000.0,10.865133285522461,741852,1173,36651493490688.0,13.564091676154483,success
3434,14825,79132480000.0,10.898354530334473,918692,2104,22701823492096.0,13.356060742688665,success
3435,14827,83592315000.0,10.92216682434082,1241742,5753,6494490198016.0,12.812545065666454,success
3436,14829,86991270000.0,10.939476013183594,1462502,11339,3909220040704.0,12.592090116524343,success
3437,14831,76412950000.0,10.883167266845703,55066,10,635853466501120.0,14.803357043286407,success
3440,14839,77660010000.0,10.89019775390625,632949,796,51777936293888.0,13.71414473682814,success
3441,14841,64731790000.0,10.811118125915527,887302,1905,21917803216896.0,13.34079702341681,success
3443,14851,76586476000.0,10.88415241241455,333105,202,158652518367232.0,14.200446970254973,success
3445,14856,88316000000.0,10.946039199829102,94755,24,367364893835264.0,14.565097651855222,success
3447,14862,79800310000.0,10.902005195617676,1397441,9292,5164772622336.0,12.713051206583916,success
3448,14864,85739870000.0,10.933182716369629,891668,1931,23780065804288.0,13.376213052065667,success
3450,14867,75075280000.0,10.875496864318848,858963,1736,22078545723392.0,13.343970463753436,success
3452,14870,74378350000.0,10.87144660949707,81618,19,467371865145344.0,14.669662565180955,success
3454,14877,75626160000.0,10.87867259979248,956451,2376,19013828608000.0,13.279069574830318,success
3455,14879,78276340000.0,10.893630981445312,1046916,3147,13731979329536.0,13.137733141019718,success
3457,14885,77655380000.0,10.890172004699707,184677,70,258570536878080.0,14.412579037171403,success
3458,14887,84739210000.0,10.928084373474121,820851,1533,27039268601856.0,13.431994939988755,success
3463,14904,84618140000.0,10.92746353149414,279583,145,155587975315456.0,14.191976029312148,success
3467,14918,84514980000.0,10.926934242248535,249449,118,192892568076288.0,14.28531549511078,success
3468,14919,67369420000.0,10.828462600708008,698662,1011,42055304740864.0,13.623820784304687,success
3469,14922,81095885000.0,10.9089994430542,863274,1761,15409655840768.0,13.187792939294381,success
3470,14924,80031510000.0,10.903261184692383,662086,886,41322236870656.0,13.616183822873925,success
3475,14945,87258920000.0,10.940810203552246,17911,2,1033314370584576.0,15.014232469282954,success
3478,14956,72076310000.0,10.857792854309082,909731,2046,12777496248320.0,13.106445762111395,success
3481,14967,66940027000.0,10.82568645477295,78522,18,407155215695872.0,14.609760002516866,success
3482,14970,73698250000.0,10.867457389831543,1085176,3546,8462128381952.0,12.927479609880928,success
3485,14984,79709274000.0,10.901509284973145,574560,633,54819410673664.0,13.738934362422897,success
3489,14998,82501616000.0,10.916462898254395,418698,319,95636196163584.0,13.980622294147855,success
3491,15005,73456845000.0,10.866032600402832,1060937,3286,10920175599616.0,13.038229622007098,success
3494,15016,88100780000.0,10.944979667663574,336600,206,115317153988608.0,14.061893915520757,success
3495,15018,88112330000.0,10.945036888122559,2002776,57128,896752877568.0,11.952672778946999,success
3498,15025,77928310000.0,10.891695022583008,301161,167,163859293798400.0,14.214471078802891,success
3499,15026,80904130000.0,10.907970428466797,1316406,7239,6937303318528.0,12.84119068349811,success
3502,15042,74884180000.0,10.874390602111816,583832,657,62052332732416.0,13.792758112567597,success
3503,15043,73407350000.0,10.865739822387695,945310,2294,14331692449792.0,13.156297479874246,success
3504,15045,67739455000.0,10.830842018127441,547226,568,62956708560896.0,13.799042014598683,success
3506,15050,69030310000.0,10.83903980255127,1577384,16073,2819362127872.0,12.45015086162399,success
3509,15063,81951600000.0,10.913558006286621,1080433,3492,13315706191872.0,13.124364203978137,success
3510,15065,86929540000.0,10.939167976379395,1210878,5230,10133013790720.0,13.005738633713255,success
3511,15066,76171520000.0,10.881793022155762,1207349,5171,9006766620672.0,12.954568909644227,success
3512,15067,66326820000.0,10.82168960571289,0,0,1535789976518656.0,15.186331828797393,success
3513,15069,64747220000.0,10.8112211227417,1466938,11490,4457737224192.0,12.649114463999092,success
3514,15073,64104470000.0,10.806888580322266,1551662,14866,2420420902912.0,12.383890894871916,success
3515,15076,86480480000.0,10.936918258666992,840036,1632,16514722824192.0,13.217871289081984,success
3516,15077,69447510000.0,10.841656684875488,952129,2343,20930908651520.0,13.32078808231744,success
3527,15124,79916155000.0,10.902634620666504,914101,2074,21113495093248.0,13.324560131652948,success
3528,15126,70680030000.0,10.849296569824219,527689,523,70654569218048.0,13.849140252837353,success
3530,15131,76627410000.0,10.884384155273438,608642,724,49248552878080.0,13.692393473690524,success
3534,15145,82935900000.0,10.918743133544922,434871,345,97338085343232.0,13.98828279934485,success
3536,15152,80894120000.0,10.907917022705078,94756,24,367364893835264.0,14.565097651855222,success
3541,15169,80334970000.0,10.90490436553955,1162069,4501,8083361759232.0,12.907592015458524,success
3542,15170,66391896000.0,10.822114944458008,298403,164,162742719741952.0,14.211501569611249,success
3543,15175,68830430000.0,10.837780952453613,275990,142,146151143636992.0,14.164802218073829,success
3544,15179,81011560000.0,10.908547401428223,887620,1907,22051536502784.0,13.343438855546813,success
3546,15186,64515404000.0,10.809663772583008,291274,157,111486940741632.0,14.047223998361675,success
3551,15209,80525010000.0,10.905930519104004,674125,926,43106812559360.0,13.634545911068706,success
3555,15222,63126307000.0,10.800210952758789,567755,617,34264479432704.0,13.534844138131483,success
3556,15224,69695560000.0,10.843205451965332,263795,131,185050360446976.0,14.267289935364555,success
3558,15230,77149880000.0,10.887335777282715,617636,750,54375057719296.0,13.735399730967906,success
3561,15239,78233540000.0,10.893393516540527,86933,21,382146090893312.0,14.582229421392805,success
3564,15253,86482370000.0,10.936927795410156,1200789,5070,7612696887296.0,12.881538537951009,success
